"","ppgpp__t0__1","ppgpp__t0__2","ppgpp__t0__3","ppgpp__t5__1","ppgpp__t5__2","ppgpp__t5__3"
"b0073",-0.111545443877808,0.0723924092907469,0.0391530345870619,0.624445226369817,0.441930967317702,0.481020625401394
"b0074",-0.13804623442631,0.0481858378832234,0.0898603965430871,-0.252970297614777,-0.557169453906825,-0.381965510975008
"b0075",-0.279217513840308,0.284029942258582,-0.00481242841827267,0.370455354486055,0.703216575959608,0.200819228829313
"b0076",0.242622786870326,0.058955865666583,-0.301578652536909,1.48610592526293,1.6476944259812,1.34308977348433
"b0077",-0.0538377546755129,0.213739300262995,-0.159901545587482,1.64527351064115,1.54125177185179,1.60128711385989
"b0078",0.330234677761128,-0.0677153530804269,-0.262519324680701,1.90784752293843,1.79196016464388,1.78325566570209
"b0080",0.0237497861954239,0.0793590651944953,-0.103108851389919,0.642479667446781,0.572386978339713,0.51962219130252
"b0081",-0.0652140661317988,0.0562396044669171,0.00897446166488169,0.500837157000803,0.510348396736606,0.545041656614502
"b0082",0.151622461246465,-0.106993926680193,-0.0446285345662707,0.684954775611108,0.552224650558068,0.449511523460818
"b0083",-0.146200843990257,0.0645968484110853,0.0816039955791705,0.736520481546609,0.706119591581643,0.619986450295094
"b0084",-0.000560036753950222,0.0334636545806584,-0.0329036178267073,0.545845440415451,0.531760191904644,0.506686629028309
"b0085",0.0981757258916387,-0.0126327261452284,-0.0855429997464103,0.698965217253509,0.526550141607828,0.436234333021219
"b0086",0.069901657166711,0.00943702834570637,-0.0793386855124174,0.741690635510485,0.561260619070422,0.447779291876578
"b0087",0.0918832732059345,0.0162083510710174,-0.108091624276953,0.238368185874481,0.320665736014663,0.218775521860882
"b0088",0.116161726053559,0.00704379058336979,-0.123205516636929,0.209602586393264,0.301991463185312,0.100234680639486
"b0089",0.0860422653281638,-0.00384744041038676,-0.082194824917778,-0.139357628453951,0.0575268751523428,-0.184100700882333
"b0090",0.139675136120609,0.00496446329216127,-0.144639599412771,-0.24274908253178,-0.38992591087358,-0.491955373347491
"b0091",0.14379548782032,-0.00443712170730048,-0.139358366113019,-0.222368706632876,-0.333163967222814,-0.339587443919776
"b0092",-0.0510112826515128,0.0492348569160033,0.00177642573550862,0.0807401791457094,0.172297162981224,0.153658556479041
"b0093",0.086140226268018,-0.0261763076075816,-0.0599639186604364,0.0617357234163043,0.171747158305342,0.122853977847123
"b0094",0.0243078210162855,0.0297057559706859,-0.0540135769869723,0.518148244684208,0.505901553386872,0.487495825341077
"b0095",-0.0397728615063411,0.0699269094502259,-0.0301540479438831,0.676405665642674,0.662537320643768,0.592856203058691
"b0096",-0.00400422111905918,0.0484666400311173,-0.0444624189120599,0.168246221781386,0.162594219675398,0.195075782172353
"b0097",-0.0143572221969102,0.0291464815751992,-0.014789259378289,0.0626723996637608,0.0757925230598078,-0.188837983901075
"b0098",0.00866023658162351,-0.00716679002898246,-0.00149344655264194,0.0152491931966523,0.0212673671607542,-0.0142724995448749
"b0099",0.0322447118527691,-0.209596652249791,0.177351940397023,0.186380351803844,0.02453885383082,0.218899250219271
"b0101",-0.0206886950878999,-0.117330236182269,0.138018931270168,0.142694722666222,0.207259919140185,0.188817508197523
"b0102",-0.144133697962704,0.0297285692804889,0.114405128682215,-0.00788460877278752,-0.0474298286364139,-0.06839059121668
"b0103",-0.0782075073813537,0.0381951727335039,0.0400123346478507,0.0720851404824385,0.147355955173413,-0.120188156860189
"b0104",0.0244002958603184,-0.0355534651448277,0.0111531692845084,-0.614483926296002,-0.808113046863141,-0.624189856335885
"b0106",0.159477893638003,-0.150032721752706,-0.00944517188529703,0.446897049327684,0.683716919156439,0.612470847998884
"b0107",-0.140767567736119,-0.0127614616338605,0.15352902936998,0.595998209978984,0.498887331792634,0.584349680028319
"b0108",0.165327332612483,-0.195862383251718,0.0305350506392355,0.114616775037712,0.448293641066897,-0.194473231225162
"b0109",-0.0262586801077793,0.00598877188673885,0.0202699082210396,0.98957944644792,0.887534383125576,0.959962284756463
"b0110",0.110697999570425,0.0201534267841854,-0.130851426354609,1.79282946299457,1.81310462933659,1.71133658527514
"b0111",0.0241461444536997,0.0450330619002042,-0.069179206353903,1.7920213824609,1.83983009211375,1.85699681921497
"b0112",0.0396099824649854,-0.0142740243046875,-0.0253359581602979,1.05843546081873,1.18055115840237,1.10347245917238
"b0113",-0.0973868290076965,0.0301229448264255,0.0672638841812727,-0.327689522895779,-0.386923783462647,-0.522478751993834
"b0114",-0.0212103818593192,-0.0280391531326121,0.0492495349919331,-0.0178770462593629,-0.0215292652666772,0.0839136292210085
"b0115",-0.0079088036299062,-0.00648071219548285,0.0143895158253891,0.11173623139735,-0.0858172597552667,0.0477037015863253
"b0116",-0.00742731229813032,0.000977376115281814,0.00644993618284673,0.212173394154908,0.116857817473672,0.140768146600356
"b0117",-0.0412047484395091,-0.00613878093418424,0.0473435293736933,0.585024969593724,0.0588901361548828,0.513373301011505
"b0118",-0.0126620668175743,0.00702239198115784,0.00563967483641648,1.47276348801893,1.33698385517891,1.31019855488629
"b0119",0.0514695000658554,-0.0738552719918575,0.022385771926003,1.08841169085631,0.977465893909511,0.963365142532528
"b0120",0.0660383096576815,-0.0873512359110897,0.0213129262534082,-0.35366751630402,-0.296025701777754,-0.261130304783597
"b0121",0.0490657566320003,-0.0161539045630779,-0.0329118520689224,-0.403794489462623,-0.399391484281901,-0.449281194367188
"b0122",-0.133123181243095,0.00582787050525813,0.127295310737836,0.74776784733718,0.692950118363627,0.546743513733288
"b0123",0.109172931672431,0.0258602523645113,-0.135033184036942,0.863974797252191,0.668501562825149,0.540600985011816
"b0124",0.0367527876734686,-0.0285364510278816,-0.00821633664558608,1.17255666119473,0.999235284752302,1.00788694724336
"b0125",0.110818262465143,-0.0999846986634534,-0.0108335638016914,-0.34928679543358,-0.387598212509769,-0.292208656255658
"b0126",-0.0219273114132505,0.0352022970780208,-0.013274985664772,0.915562023875109,0.972573534314643,0.90380294325079
"b0127",-0.0780699620357161,-0.0512749190637853,0.129344881099502,0.710053727377337,0.740495889241272,0.731559924088552
"b0128",-0.0797653946302219,0.0297139801045292,0.0500514145256936,0.734872377483417,0.716206435334951,0.792069014189255
"b0129",-0.211375385863962,-0.0338193527091697,0.245194738573132,0.487018521077601,0.61125855995396,0.325131824964628
"b0130",-0.134218073627383,0.131221028574063,0.00299704505331988,-0.145679261483763,0.115532125920073,-0.0567236495535846
"b0131",0.135718939542635,0.00800826687252787,-0.143727206415161,0.558450721797762,0.666253117872088,0.507618616816801
"b0132",0.158038136670502,-0.214208661903599,0.0561705252330964,0.817579746963384,0.0967550777859292,0.30981309760436
"b0133",0.139388347306909,-0.0822087158226017,-0.057179631484308,0.744570573136908,0.602620403896006,0.700192667332985
"b0134",0.0800097763432976,-0.0121157271794354,-0.0678940491638631,0.628698704247212,0.31942166542332,0.129927368355366
"b0135",-0.226557166283566,0.181430886739515,0.0451262795440508,0.446132375596564,0.811218241078578,0.680306053463589
"b0136",-0.0213157618142696,-0.161362891583632,0.182678653397901,1.64078568632795,1.67269482350691,1.18627274702382
"b0137",-0.235138862379052,0.184348740560232,0.0507901218188198,1.07159701286312,1.15204833933857,0.831628692006201
"b0138",-0.307457045300629,0.217557805022764,0.0898992402778651,0.731451380725881,1.07728277166102,0.796476646943884
"b0139",-0.0449000361467633,-0.154591926403779,0.199491962550542,0.121709565287943,0.142157665102773,0.117287192389612
"b0140",0.137492017607677,-0.411813095797158,0.274321078189481,-0.207105859296805,0.0302830744404198,0.220132821569895
"b0141",0.319350316271665,0.0177378506761888,-0.337088166947854,0.384317707539035,0.362476604166948,-0.137459137790051
"b0142",-0.0429796633336172,0.0979799001894994,-0.0550002368558822,-0.279401747621025,-0.610991022350839,-0.635192087508618
"b0143",0.16443418653425,-0.0526767004105828,-0.111757486123667,-0.816821239140902,-1.02181813032554,-1.09709401056425
"b0144",0.106094750854886,-0.0679653669514453,-0.0381293839034411,-2.07371039430623,-2.0852875890824,-1.78338923190002
"b0145",0.0358790245173424,0.021168476191157,-0.0570475007085012,0.150367202936776,0.164099511600309,0.1678525886992
"b0146",0.0741076278796537,-0.00388283857923888,-0.0702247893004158,0.97016510108061,1.09644394652393,1.14223940310783
"b0147",0.080041582740165,0.0380954556033695,-0.118137038343535,0.918715199005018,0.819931862534272,0.573373704780889
"b0148",0.109684584679118,0.0274350015481657,-0.137119586227285,0.41814697934474,0.185446060855737,0.131427710365648
"b0149",0.0916399970634032,0.0145714788663023,-0.106211475929706,0.0328588626916604,-0.0376588822888015,0.00597347399117254
"b0150",-0.00288774602998298,0.0829124058668178,-0.0800246598368339,0.137693120204212,0.106344563706518,0.0827354945801657
"b0151",-0.0667756882777217,0.111891495725007,-0.0451158074472851,0.40061870207256,0.14193104815389,0.152566345856065
"b0152",0.0878125753567938,0.0113006148875954,-0.0991131902443891,0.102776009735374,0.00579212112453398,-0.10751806149633
"b0153",0.0914135947441057,0.0985920695127374,-0.190005664256843,0.127639444548962,-0.316314288686065,-0.476440159230362
"b0154",0.148939087504688,-0.0284125775774289,-0.120526509927259,0.59354747620652,0.46517712098078,0.43548916069097
"b0155",0.172867631999008,-0.104463069950244,-0.068404562048765,0.645031469503635,0.587847952595412,0.560551466495754
"b0156",0.0255616739541722,0.0281851745220543,-0.0537468484762265,0.226046362735925,0.397268903880455,0.320760199677244
"b0157",0.135046243477853,0.023428709316077,-0.15847495279393,-0.239530886006281,-0.313789081261731,-0.332722583908662
"b0158",0.0543668089705145,0.245242044475989,-0.299608853446503,-0.339635802863524,-0.535180444900048,-0.655956422426309
"b0159",0.0269218329164467,0.0190165184542277,-0.0459383513706744,0.192147929312963,0.163877601688805,0.166545985995622
"b0160",0.120374650432019,-0.0341363212650263,-0.0862383291669939,2.29363703640683,2.17866512139883,2.06513032482642
"b0161",-0.0179550895755858,0.0663515748173635,-0.0483964852417769,1.02010561453118,0.984308443917695,1.03517564400905
"b0162",-0.152020077800323,-0.060182957135821,0.212203034936143,0.669171808697364,0.349304975046646,0.445452357453748
"b0163",-0.120755459485066,0.214142536347142,-0.0933870768620757,2.11098010372974,2.04347613323033,2.18432213829637
"b0164",-0.205152867954817,-0.0631019061718279,0.268254774126646,2.10059269420605,1.92896636494646,2.17679433552398
"b0166",0.0254279846319108,0.0336597878976352,-0.059087772529546,1.29125713210814,1.26327549097029,1.17188843694515
"b0167",-0.0140402688775527,-0.073498610050744,0.0875388789282958,0.665642074673659,0.757298581342151,0.75507652265862
"b0168",0.0911564721702529,-0.0322930595954887,-0.0588634125747642,0.036628114116338,0.0901947231426039,0.078704146580856
"b0169",-0.0390798666643057,0.021663344080892,0.0174165225834138,-0.317179112510598,-0.273415002449706,-0.26825090103927
"b0170",-0.0911636240108393,0.0337408016220326,0.0574228223888085,-0.178959697145082,-0.107663145213957,-0.116349673685077
"b0171",-0.0666802013068892,0.00857155172289481,0.0581086495839926,-0.268302590457262,-0.404964998915732,-0.385732503881284
"b0172",0.00684609540828518,0.0309158725375998,-0.0377619679458849,0.36854405605278,0.375158662314684,0.344068939040231
"b0173",-0.181433621661151,0.101765866540037,0.0796677551211138,-0.129376139421046,-0.266000220383201,-0.291141431935096
"b0174",0.0279754857249594,0.0282448274419691,-0.0562203131669285,-0.846472507050348,-0.681054775971026,-0.617010725120663
"b0175",0.0641618296793833,-0.0435701226542218,-0.0205917070251607,-0.530582895567858,-0.615592610380681,-0.610877636260121
"b0176",0.0171175807772039,0.00823800469717284,-0.0253555854743777,0.101278366853318,0.14309290189521,0.234268486816531
"b0177",0.00300782270323019,-0.0466518493911483,0.0436440266879172,0.441179597183768,0.558761381088726,0.639062165836672
"b0178",0.0431607843380135,-0.0722936280082731,0.0291328436702578,0.83208049147717,0.882063665457189,0.945508425849757
"b0179",-0.0392807366159058,0.0510754010556891,-0.0117946644397851,-0.0734828229871916,-0.0381356386880967,-0.0663330074024273
"b0180",0.043514902716236,-0.00758267836605242,-0.0359322243501854,-0.295172840504762,-0.246362206584667,-0.239017524877642
"b0181",0.0949893636958077,-0.005839391398613,-0.0891499722971965,-0.222263612358352,-0.294972709859152,-0.289746545458792
"b0182",0.0633561099337658,0.0513942486898715,-0.114750358623637,-0.50702566933811,-0.56375693554633,-0.774586802496246
"b0183",0.00811784702494478,0.0921683750160689,-0.100286222041015,-0.845569117303697,-1.19713827480114,-1.20596954948574
"b0184",0.119379894627527,-0.0206578582996189,-0.0987220363279082,-0.604808094214469,-0.634746416290001,-0.742921512830672
"b0185",-0.00682649301293381,0.0217685463497723,-0.0149420533368403,0.0267971746560622,0.0113600964686267,-0.0123539152532022
"b0186",-0.107905175670622,0.0161250105921478,0.0917801650784744,0.869421739078772,0.533485933045229,0.761036184264976
"b0187",0.0496063865241902,0.0540393819529568,-0.103645768477146,1.29724493250351,1.3323923916104,1.17214472841514
"b0188",0.150012772104531,0.129944664066661,-0.279957436171191,0.68819993362722,0.324160167259495,0.222606003201039
"b0189",0.0234979688963213,0.0618807972834849,-0.0853787661798053,2.25840358378653,2.31437336883643,2.21951354144096
"b0190",0.094853488477237,-0.0315710300922802,-0.0632824583849558,0.565269835081017,0.53486089991475,0.597415702885653
"b0191",0.189214893429905,-0.0820726292090104,-0.107142264220895,0.36968847003258,0.382308885932997,0.547408720661088
"b0192",0.0122764554075241,0.0286729273250383,-0.0409493827325633,0.815994166944012,0.703501085215533,0.878776655767046
"b0193",-0.192573165029627,0.0947717600900133,0.0978014049396134,0.33439993659403,0.900304794610736,0.949497552774107
"b0194",0.0126593217739934,0.00350588740500157,-0.016165209178995,-0.197103048947305,-0.255517802939764,-0.297052297005827
"b0195",0.0348395998638473,-0.0349927074013632,0.000153107537514963,-0.113035589648709,-0.214687888891863,-0.201470892365172
"b0196",0.101105883548331,-0.104146634382927,0.00304075083459665,0.481052427645141,0.482381986310125,0.508601571383043
"b0197",-0.0161269084222972,0.0283108675892585,-0.0121839591669595,0.419344512297927,0.45764535336988,0.464683019973343
"b0198",-0.121476423990909,0.121711668416351,-0.000235244425442538,-0.750265448567674,-0.717908437686812,-0.757526593194405
"b0199",-0.14292791789447,0.106296327505098,0.036631590389371,-1.23530134088063,-1.28162420078459,-1.28586299524922
"b0200",0.0699433202842989,-0.0494963466063183,-0.0204469736779807,0.807751197349316,0.720244873854611,0.837246417049212
"b0207",-0.0712505780998089,-0.0251955558433492,0.0964461339431573,0.906829020513492,0.742484879917106,0.8546638688311
"b0208",0.0602633653641371,-0.0731165157170626,0.0128531503529246,1.9042412863545,1.97958258251035,2.01932548299951
"b0209",0.0368347611316722,0.00263041400843456,-0.0394651751401076,1.9110930014488,1.89913123819664,1.90952664246487
"b0210",0.081427239339229,-0.0411076388712908,-0.0403196004679374,0.740905555388482,0.291344083076742,0.615034320515275
"b0211",-0.0313151570429042,0.0628153874432469,-0.0315002304003418,-1.20101155061014,-0.991637421098165,-1.13763872931667
"b0212",0.127314629261301,-0.0672616790892588,-0.060052950172043,1.47433687363649,1.51570547103305,1.50820705253459
"b0213",-0.0375030478988352,0.0157657766532404,0.0217372712455957,1.27323194828444,1.1575624350008,1.1979783040554
"b0214",-0.00178259087514743,0.0521794511472837,-0.0503968602721354,0.319545342542123,0.263691040419105,0.339612598651152
"b0215",0.058225534226434,0.0305190365118815,-0.0887445707383154,0.0864988391190327,0.162567664454037,0.194669461821779
"b0217",-0.223345866570464,0.138512330005363,0.0848335365651005,-0.432267990804617,-0.685115204872512,-0.469843786827345
"b0218",0.467695954798926,-0.225274266521458,-0.242421688277468,0.395735116717875,0.510457808813578,0.521410048762816
"b0219",-0.16352323673341,0.160316519527783,0.00320671720562693,1.7561638973393,1.79751558809508,1.6850365045125
"b0220",0.0165985197686487,0.104866140844998,-0.121464660613647,1.58924384713741,1.83016724729012,1.73046089072402
"b0221",0.00623104769201444,-0.0214199756118396,0.0151889279198256,1.46592554726788,1.47142486893843,1.20683426473299
"b0222",0.0417613812213631,0.0215325862801858,-0.0632939675015489,1.00916369971566,0.958848464147224,0.905021319401535
"b0223",0.0156446948896694,0.0214631994190153,-0.0371078943086856,0.911997034474727,0.816225047835849,0.959980352655397
"b0224",0.0888321965763987,-0.0349962395906696,-0.0538359569857292,-0.0989312441312657,-0.127886261280444,-0.127453234232713
"b0225",0.234063548836523,-0.396619441247492,0.16255589241097,1.0056559118657,0.85772195885516,0.989697735241016
"b0226",0.0187717537134553,0.225390565067324,-0.24416231878078,0.89494875200482,1.01794483685187,0.847177889282817
"b0227",0.280277073857302,-0.0795335162553672,-0.200743557601935,0.482461399125574,1.13182675238882,1.05440222935689
"b0228",-0.0922057394616758,-0.135811601776045,0.228017341237722,1.70824474992098,1.70095613988005,1.65204937805188
"b0229",0.168712370843604,0.0473694804579727,-0.216081851301577,-0.0829861119825893,0.390356104551879,-0.00786490618859392
"b0230",-0.324425493990356,0.186209112234353,0.138216381756004,0.517478689163376,0.0751852078092237,0.333220526793738
"b0231",0.104017215359988,-0.0562043961238778,-0.0478128192361114,0.325522320161123,0.455354891826674,0.371692954799328
"b0232",-0.579694542436443,0.326849645835177,0.252844896601267,0.732585847069632,0.834135429026327,0.671704211665974
"b0233",0.145640281876999,-0.0362704808132781,-0.109369801063723,0.346909876220671,0.712071478952783,0.1836268784108
"b0234",0.134374232236833,0.0827603398909131,-0.217134572127746,0.169266310438364,0.408923825192906,0.350160791723088
"b0235",-0.377111843129506,-0.0777410636298567,0.454852906759363,-1.07505668736627,-0.345464816219927,0.511190329600729
"b0236",0.0750079728156563,-0.0263231278300197,-0.0486848449856365,0.427274976219881,-0.524882576601359,0.17319751139648
"b0237",0.00255087056680203,-0.0144768546622345,0.0119259840954324,1.16060098080738,1.10343225315424,1.13940603544888
"b0238",0.16989210453008,-0.0729824473830352,-0.0969096571470462,-1.34932899501569,-1.29268891592,-1.19683513729538
"b0239",0.0317538970557667,-0.0417793462850318,0.010025449229266,0.712551215917077,0.69583700404969,0.647165069769153
"b0240_0",0.491527638266607,-0.154268269250155,-0.337259369016452,1.8391114898899,1.12120064741801,1.12474420240571
"b0240_1",-0.00054824765304673,-0.00721470833759774,0.00776295599064447,1.89803871359523,1.91627001530034,1.82590543878653
"b0241",0.239793282062088,-0.493456983885308,0.25366370182322,0.626505784156126,0.43335390391378,0.526557467505719
"b0242",0.0831593112482709,-0.0161496647327759,-0.0670096465154941,0.555196711845764,0.291969133294446,0.212525101876587
"b0243",0.0350624067253635,0.0383376695299047,-0.0734000762552682,0.678839194386532,0.548371170834116,0.407115974462146
"b0245",0.609826599758038,-0.166013153156317,-0.443813446601721,-1.09674226662547,0.666559145880004,0.547245423361997
"b0246",0.32752088098837,-0.163760440494185,-0.163760440494185,-0.163760440494185,-0.163760440494185,-0.163760440494185
"b0247",0,0,0,0,0.894682692297812,0
"b0248",0,0,0,0,0.375853815586095,0
"b0249",0.413408838260503,-0.206704419130251,-0.206704419130251,1.09214520805986,0.888270830898293,0.311439762698643
"b0250",-0.221379052599214,0.0134036624789067,0.207975390120307,2.22323828688152,2.20805389719603,2.11442540350007
"b0251",0.0949247652124359,-0.394460612835973,0.299535847623537,1.33898898571803,1.48765149602064,1.31494639500488
"b0252",0.291123280155739,-0.276627664960116,-0.0144956151956224,0.116798263185981,-0.2452038186893,0.198694689914177
"b0253",0.263024382900129,-0.0242028481652272,-0.238821534734902,0.553576322956903,0.207976922159947,-0.164642603086636
"b0254",-0.106330117205358,0.0840975375379984,0.0222325796673597,0.511082143630945,0.340136094274521,0.366473104690174
"b0256",0.109864984810577,0.0315160179502132,-0.14138100276079,1.20485279990096,1.2006295946383,1.47806166456591
"b0258",0.0160091831059179,-0.0109633624808727,-0.00504582062504477,0.468502423245777,0.557681984407509,0.485315071755968
"b0259",-0.0612785290550715,0.0198892936892046,0.0413892353658669,-0.191595649234905,-0.0391596937664218,-0.237447368767572
