GSM1334755 	arcA_fnr__ferment_delarcA__1
GSM820860 	ec_evol__lacE_day20__1
GSM820861 	ec_evol__lacE_day20__2
GSM820862 	ec_evol__lacE_day20__3
GSM820863 	ec_evol__lacE_day60__1
GSM820864 	ec_evol__lacE_day60__2
GSM820865 	ec_evol__lacE_day60__3
GSM820866 	ec_evol__lac_wt__1
GSM820867 	ec_evol__lac_wt__2
GSM820868 	ec_evol__lac_wt__3
GSM820869 	ec_evol__lac_wt__4
GSM820870 	ec_evol__lac_wt__5
GSM820871 	ec_evol__lac_wt__6
GSM820872 	ec_evol__gly1_day20__1
GSM820873 	ec_evol__gly1_day20__2
GSM820874 	ec_evol__gly1_day20__3
GSM820875 	ec_evol__gly1_day44__1
GSM820876 	ec_evol__gly1_day44__2
GSM820877 	ec_evol__gly1_day44__3
GSM820878 	ec_evol__gly2_day20__1
GSM820879 	ec_evol__gly2_day20__2
GSM820880 	ec_evol__gly2_day20__3
GSM820881 	ec_evol__gly2_day44__1
GSM820882 	ec_evol__gly2_day44__2
GSM820883 	ec_evol__gly2_day44__3
GSM820884 	ec_evol__glyA_day20__1
GSM820885 	ec_evol__glyA_day20__2
GSM820886 	ec_evol__glyA_day20__3
GSM820887 	ec_evol__glyA_day44__1
GSM820888 	ec_evol__glyA_day44__2
GSM820889 	ec_evol__glyA_day44__3
GSM820890 	ec_evol__glyB_day20__1
GSM820891 	ec_evol__glyB_day20__2
GSM820892 	ec_evol__glyB_day20__3
GSM820893 	ec_evol__glyB_day44__1
GSM820894 	ec_evol__glyB_day44__2
GSM820895 	ec_evol__glyB_day44__3
GSM820896 	ec_evol__glyC_day20__1
GSM820897 	ec_evol__glyC_day44__1
GSM820898 	ec_evol__glyC_day44__2
GSM820899 	ec_evol__glyC_day44__3
GSM820900 	ec_evol__glyD_day20__1
GSM820901 	ec_evol__glyD_day20__2
GSM820902 	ec_evol__glyD_day20__3
GSM820903 	ec_evol__glyD_day44__1
GSM820904 	ec_evol__glyD_day44__2
GSM820905 	ec_evol__glyD_day44__3
GSM820906 	ec_evol__glyE_day20__1
GSM820907 	ec_evol__glyE_day20__2
GSM820908 	ec_evol__glyE_day20__3
GSM820909 	ec_evol__glyE_day44__1
GSM820910 	ec_evol__glyE_day44__2
GSM820911 	ec_evol__glyE_day44__3
GSM820912 	ec_evol__gly_wt__1
GSM820913 	ec_evol__gly_wt__2
GSM820914 	ec_evol__gly_wt__3
GSM820915 	ec_evol__gly_wt__4
GSM820916 	ec_evol__gly_wt__5
GSM820917 	ec_evol__glyC_day20__2
GSM820918 	ec_evol__glyC_day20__3
