,arcA_fnr__nitrate_delarcA__1,arcA_fnr__nitrate_delarcA__2,arcA_fnr__nitrate_delarcA__3,arcA_fnr__nitrate_delfnr__1,arcA_fnr__nitrate_delfnr__2,arcA_fnr__nitrate_delfnr__3,arcA_fnr__nitrate_wt__1,arcA_fnr__nitrate_wt__2,arcA_fnr__nitrate_wt__3,ec_diffexp__glucose__1,ec_diffexp__glucose__2,ec_diffexp__glucose__3,ec_diffexp__acetate__1,ec_diffexp__acetate__2,ec_diffexp__acetate__3,ec_diffexp__fructose__1,ec_diffexp__fructose__2,ec_diffexp__fructose__3,rpoC__del27__1,rpoC__del27__2,rpoC__del27__3,rpoC__eBOP42__1,rpoC__eBOP42__2,rpoC__eBOP42__3,rpoC__eBOP43__1,rpoC__eBOP43__2,rpoC__eBOP43__3,rpoC__wt__1,rpoC__wt__2,rpoC__wt__3,arcA_ygiN__aero_wt__1,arcA_ygiN__aero_wt__2,arcA_ygiN__aero_wt__3,arcA_ygiN__anaero_wt__1,arcA_ygiN__anaero_wt__2,arcA_ygiN__anaero_wt__3,arcA_ygiN__aero_ECOM4__1,arcA_ygiN__aero_ECOM4__2,arcA_ygiN__aero_ECOM4__3,arcA_ygiN__anaero_ECOM4__1,arcA_ygiN__anaero_ECOM4__2,arcA_ygiN__anaero_ECOM4__3,purR__wt__1,purR__wt__2,purR__delpurR__1,purR__delpurR__2,purR__adenine_wt__1,purR__adenine_wt__2,purR__adenine_delpurR__1,purR__adenine_delpurR__2,ec_carbon__propylene_glycol__1,ec_carbon__propylene_glycol__2,ec_carbon__propylene_glycol__3,ec_carbon__glycerol__1,ec_carbon__glycerol__2,ec_carbon__glycerol__3
b0011,7.47655956874953,7.545011379212441,7.68508891329111,7.716684095795679,7.88453128123431,7.9441083404834405,7.530460026997,7.757058742003701,7.50389555914644,7.111530499956929,7.105523074308491,7.0701267605649605,7.14540705812783,7.83424894058218,7.54562431212908,6.992176422068031,7.23037981979205,6.92476594887658,7.312328177453701,7.2659072454842,7.27631105092247,7.228171935803631,7.36396717188722,7.32579743665313,7.36236278741356,7.32759413505554,7.2365640356048795,7.24660795098585,6.880472510202839,7.23496541083951,7.42941381951107,7.30802359194792,7.54167994509811,7.52025763039878,7.268319147904179,7.243857643697599,7.2788392842318705,7.345401162699949,7.42630720328547,7.368540454980379,7.412248384828111,7.304794265239071,8.706633492558339,8.7204006313503,8.773408013975919,8.703340365800491,8.83455563252472,8.86982614336823,8.70114748907493,9.07984594675031,8.0473215295552,6.995859497799279,7.00714651689785,7.31032357261606,7.058345641735739,7.10243386347423
b0013,6.588823727585809,6.648412107302019,6.467352647013531,6.764260097541679,6.7228623608348395,6.7243019228347505,7.043350585421231,6.92044462600188,6.882929376410201,6.472362077727669,6.28108844973702,6.40206812511907,6.4014677697685505,7.05065792266903,6.590679229373849,6.39210373772388,6.13602044665483,6.37040365707304,6.61997832128994,6.549853055033059,6.567095073444481,6.953132015262411,6.774904344258679,6.66409257115582,6.55026739624954,6.43116409630571,6.79988186134521,6.47198803392601,6.15835618190241,6.5282113255707,6.66613657468054,6.82568690501567,6.84823774814349,6.7590588279868795,6.746018133205809,6.66918309288203,6.716991743670991,6.47788889475834,6.40990795328694,6.43122312947304,6.55194015729008,6.61713648258037,8.23676115017101,8.0943456541165,8.20729485033499,8.189728188531639,8.557980064408639,8.38472536091606,7.80443312895221,8.43523999611428,7.6938441912398305,6.526308492287249,6.35939732643411,6.576317087831921,6.434569627739941,6.4670769792996
b0014,12.6989932998245,12.8341858589642,12.732144341496902,12.482004655585001,12.417062373910598,12.381451649446301,12.9435349683288,12.8718561335725,12.9938785846611,12.9135658777938,12.779016572292099,12.5587002137419,12.7310761535862,12.815494723278999,12.8729697419062,12.5841420925877,12.6944033769942,12.6242986324031,12.439833635474802,12.3285639861941,12.4387319255565,12.6578935363114,12.396053560212,12.572261771854,12.169724937804501,11.8903675540565,12.124843782987199,12.7336871898695,12.6983812621523,12.702017265413499,13.4513772193329,13.4179813517819,13.442374252129099,13.4456164559604,13.2916200238899,13.2812342091497,13.290301576817301,13.548439141691999,13.3120650688131,13.392469237325,13.3488492341274,13.3588600144432,11.963558492813199,12.0412915515,12.318309339590499,12.4542280078337,12.1525023834214,12.0257687938774,11.5360429951154,11.4411386146014,11.7235063276107,11.490406847504401,11.1784545196759,12.2318576565821,13.2401246714557,13.2520231172517
b0015,11.431434344582698,11.5019765983554,11.5415190131805,11.366949521607099,11.298300146493302,11.361140217504499,11.5480398723727,11.5793998493377,11.5174137404882,11.6730750192708,11.413262985462401,11.2970440453019,11.3258547148656,11.3601193776006,11.4204093364087,11.270118368615902,11.456351094789099,11.134662578970001,11.2952916791445,11.3435500882369,11.4052499438855,11.2685198193081,11.0456410533014,11.3420306126575,10.980458422346699,10.842288388025,10.985375799732099,11.2830256297532,11.153330871994902,11.0827528670291,12.250351221945,12.1691743834359,12.1077372454019,11.786813913137697,11.836322277527302,11.585968189095599,11.802799190569802,11.7342880204938,11.6361203118401,11.491333338790698,11.448904311219803,11.385497343985,10.810499382394099,10.764061644502599,10.819989060783401,10.7906912522502,10.8119852616278,10.8606950597924,10.3417687066941,10.319612049424801,10.652054896875,10.444078432887501,10.2776640662141,10.984599242758698,11.8721997124065,11.920247954517901
b0016,11.1189765224584,11.115488738418,11.0606834166166,10.7437578885781,10.7176519198577,10.6577725655809,10.757104750822101,10.801200411867399,10.760129626329698,11.011356776714498,10.8026761145474,10.779816435093801,10.435480685818,10.6480781744786,10.5182425759815,10.2760493568229,10.6809365003159,10.1828909188099,10.371404270877699,10.4381627164551,10.4580168844395,10.4572272503525,10.2825862097932,10.5161595100247,9.988201827264481,9.93891406496814,9.847677094700579,10.4579112044426,10.360269768786699,10.359488473144,11.416779802189,11.178790183842402,10.845325342379699,11.23847058909,11.2154962030671,11.0934084045368,11.224504848162699,11.3670811836098,11.3548821696437,10.9698670329594,10.9720085507518,10.9522292648864,11.539421721721899,11.7060502972243,11.0598828069185,11.103404995119801,11.619203848726599,11.707158061946599,11.2305558145399,11.3137171748894,10.8417007774627,10.3010534437384,10.406684781643198,10.5903183433682,11.173740905781601,11.165006491663101
b0019,9.28437878415212,9.303015981644869,9.20063691993983,9.58011445401317,9.601732485340369,9.45566547009382,9.52709411671556,9.4727476271928,9.525211972109199,9.12008463970367,9.197572049201721,9.05788959833887,9.81115047837253,9.97524904183605,9.95798548935511,9.0578229414875,9.174511911368901,9.15358275779497,9.33177519232655,9.48123076350893,9.62619820023309,9.29418791011393,9.53792011982048,9.39292864895967,9.41611219796876,8.99572620647558,9.273530100630179,9.52870450764645,9.44124739916994,9.5886318393871,9.34019117459942,9.309038511144939,9.35017549160607,9.91392265981842,9.904885226578301,10.067100766247599,10.7298842729839,10.8965010625885,10.8168048932008,11.0265651293784,11.1136596821141,11.0652307434463,8.992799615400449,9.224505773761821,9.043217024658391,8.52691393221284,8.99265866595517,9.85012087661447,8.73275492087255,9.136049349631222,9.01264889386744,8.72603040523171,8.92838257230612,9.43049588633723,9.26793068547954,9.325124216561491
b0020,9.91165170594448,9.94693309469171,10.072613085597698,10.067955710471301,10.0938771620047,10.3032659736265,10.265584787138302,10.174498887656302,10.243971253393099,9.12697797888195,9.184139398071279,9.06761161771537,9.150753858150221,9.325690656161779,9.417012104081731,8.945747091863518,8.992825827562669,9.01940885434227,9.64257676119055,9.81273208339338,9.94681232025747,9.616551968893221,9.91338834970218,9.73984704311042,9.55125866333899,9.68867530295248,9.589075511440429,9.5593153191005,9.422161168603811,9.54276305285676,9.09316513332402,8.94085940153057,8.87664998459856,9.834006763825359,9.797674502533571,9.88826442727231,9.93603320741611,10.2294664408055,10.015559669896302,10.967117615624499,10.614335163124801,10.662447811417302,9.20412799619031,9.42237919016132,9.03363141955475,8.825559995462141,8.93633391313088,8.92803685323357,8.83298527486903,9.031944546528981,9.200606403236929,8.71733091798537,8.75364045573827,9.207689212375449,9.06619802018025,9.31581389379668
b0022,10.0519916475312,9.92522346861966,9.95261740139012,9.80317032786257,9.874657836796962,9.88220559747861,10.0668075007442,10.1473679712355,10.166026212154401,9.82303467652465,10.1595534634155,10.1578471495035,10.052762690932699,10.145611890813802,10.109959156666198,10.360225050689198,10.2740043856342,10.489841413637901,9.529213639406741,9.7024434840568,9.7637227235785,9.77372202195835,9.8416551774642,9.775504960101141,9.99966996524295,9.775425024138869,9.777492164920801,9.01599985249188,8.92771014502666,8.90391335621759,9.869503459914961,9.87387639858609,9.98206813067073,10.0912336469815,10.2642167540634,10.0946397628817,9.68721925250178,9.61305411039483,9.71622384659817,9.235001021249731,9.8310363770181,9.55963099405118,10.3324042252385,10.4057678369897,10.809314083540098,11.041892074100199,10.3447697926254,10.934712395767301,11.089828973624401,10.8862808475965,9.72078791629884,8.935286745406039,9.5076786972362,9.94061498873053,9.52468475523588,9.75705415254739
b0023,12.6436356549288,12.533843403001,12.2800883296437,12.743629355149,12.8658047785814,12.7773992327333,13.051865047398,13.035389773380999,13.074123337421,12.3335557161037,12.0346151721245,12.0750931152304,10.8420627549339,11.034482338126098,11.3717196052868,11.772086521074801,11.8762610330198,11.7360845055704,12.481308971577999,12.3768913780474,12.2586071796194,11.982431482887199,11.7866496210602,12.014327771600401,12.2384975473829,12.327211925474801,12.340418704263199,12.280626425115301,12.288323502142001,12.379028463536901,12.981789863394301,12.955782981510401,12.366103898960002,12.439543182585302,12.523418034969401,12.473231511152502,12.159060354019198,12.281164338921599,12.2623253803808,12.386499066091199,12.512453536813,12.4263653177472,12.9056490062521,12.830653230060001,12.359170030494099,12.335118498287699,12.657766388789401,12.4401182546555,11.890669509245999,12.228924967726199,12.1315018684159,11.404397364836399,11.4304068493656,12.515344599224902,12.748892012170598,12.6262423780404
b0024,7.80488225972515,7.900216627699599,7.81517947526519,7.5487199059976104,7.36260421302049,7.52134563198105,7.70104575917773,7.82214036515259,7.75379164752082,6.726965609016269,7.12932314279012,7.0795231541250505,7.500117387091839,7.265399033207211,7.45756493925945,7.26897097681574,7.301411279347921,7.46820510165716,7.843795101488191,8.05438300981688,7.969717275331591,7.36497954722001,8.04158027830292,8.016730505959881,7.62334617161209,7.86342746989355,7.918049963231041,7.095897440416159,6.84798015570614,7.1570712628023205,5.8871057321603795,5.4381721433583,6.03951935821329,6.857131387475031,6.74825139729083,6.718793888990019,6.469780372610611,5.9874144392102995,6.30575937165156,7.00228124850165,6.530406854858481,6.57195521033497,7.07724626867333,7.09947284285077,7.269780080244371,7.449844033344691,6.8756860511367,7.3551688638701105,7.28277047937235,7.23170188534413,6.60972879106948,5.80465428657429,5.520358326593009,5.659186414153201,5.44391442546481,5.60732333752812
b0025,11.6784420277651,11.63334872944,11.7787700950665,11.701257433176,11.6507765831353,11.9373308538593,11.6290114996945,11.5645957499141,11.58133307423,11.402258901090699,11.407762456605198,11.4120336130631,10.9470605629877,10.7571082989516,11.0554423157588,11.2860276384728,11.2988133563602,11.301184477851,11.3344626914154,11.341756355106599,11.3475493788217,11.4288757275227,11.0656857376362,11.4553093520541,11.447424484042802,11.376311987140602,11.4513297535196,11.168866759958801,11.232306005242501,11.216429603791699,11.548992337333699,11.5301137139396,11.428885661496999,11.5602030005614,11.885221306684599,11.6494019341007,11.8436942557077,11.542484399857099,11.6091783938412,11.6765846153475,11.662109771101,11.439804654233301,11.273582968957,11.406317748837099,11.640243993054,11.581262900201398,11.266087588018301,11.152535020567901,11.5637506992104,11.4733578210385,11.2360565540012,11.277609104167302,11.385679701800198,11.0593199931772,11.550745493929801,11.6075759584097
b0026,11.2403102179462,11.2463544411501,11.209231877654801,10.9508657315423,10.9282210536601,10.8041647475111,11.225694247352099,11.3511514854258,11.2327034881059,12.063159496118601,12.0969423222755,12.0629660957025,11.367943381241501,11.298114988889301,11.2684077091092,11.8201598401104,11.8459059628716,11.799617004475,11.3033800440491,11.4186174125665,11.6177248663776,11.451976833192802,11.193306265455,11.5596520857389,11.514256288182398,11.2434743322424,11.407060683710599,11.604815103288699,11.4267441859109,11.470841478235199,11.890248696170302,11.8003160487469,11.880897696362801,12.085807371036301,12.2133515076688,12.074042504871302,12.0400891985224,11.970868540325,11.8590674900066,11.9081148735764,11.8799812124757,11.8160944762378,10.5592803504095,10.6278649214988,11.654043816479302,11.209401339957,10.610567096813,10.9645611386182,10.752980230373499,10.141460962447999,11.344147404676098,11.2213684239177,11.3730400679295,11.7829539937761,11.77427001913,11.7352254784424
b0027,12.0168722557776,12.0599551445334,12.168458719545601,11.9787817323368,11.8218874561836,11.859780481468501,12.1379693289261,12.125080989335599,12.0603323539482,12.1764442168908,12.1504645464411,12.169589773520999,11.8300710379964,11.7834826281884,11.725808343331401,11.862891580443302,11.982339298171599,11.8018937797287,11.6452195367957,11.753280947953598,11.820100452411001,11.9669252244714,11.804968042647,12.020337150047801,11.9447828153795,11.6501043711992,11.8635084705192,11.7636341532778,11.637248528560699,11.718825011434697,11.9762868504778,11.830379887365902,11.8880407126533,12.3287204636355,12.266613648122098,12.1468755072081,12.113239389512598,12.0635833401658,11.931351033838,11.6973216990902,11.9492718218773,11.6734897674471,11.514436054500502,11.5481095904949,11.9340116923441,11.5941958908658,11.354894790717198,11.585668597447901,11.6054982398333,11.458852265564499,11.506805472116802,11.7918185154409,11.814469585006199,11.9347836401481,11.971525809107002,11.9672835022101
b0028,10.456248392008801,10.440057479882,10.4169296766763,10.2170084406552,10.3549191305869,10.2346837371576,10.736306062951599,10.674800040703401,10.478868024881,11.131633327465401,10.980971652797999,11.062080663012098,10.8816222628012,10.8329471587531,11.0157324746473,11.0369902943014,11.1786495696677,10.9434301207002,10.785021787379401,10.9305033165221,10.999196172360302,11.148511104566099,10.875239233612499,11.1073246870781,11.0245362341554,10.756923026949101,10.988628767242,10.8494639979206,10.680733856799801,10.7072954602832,10.9121221162437,10.7586212521262,10.667482818551001,10.965371773864,11.104249265025198,10.9903531786356,11.133931703856401,10.9501470776594,11.014414987313302,10.8450661478635,10.885854838599201,10.725956803244301,10.723135108994802,10.711285194114199,10.996004260873198,10.7132057225195,10.654615283312,11.0350926441819,10.6824650960871,10.641661818827302,10.4551797836813,10.457469209110801,10.640233038156,10.801042742261698,11.0190220895139,11.0187175699897
b0029,10.355637857714699,10.323408182367698,10.1915157255926,10.1662202275346,10.274691451349302,9.973319351326118,10.2803177262875,10.4344175714563,10.283285003914198,10.5379168943893,10.3352728673406,10.426370925763,10.0989930860391,10.017981990457999,10.4270228973808,10.3087841411098,10.4453331299863,10.236400294818699,10.191146822500802,10.2603234450658,10.3989038168531,10.1840962784189,10.036783185404099,10.247989607933,10.4322159469552,10.3144870663076,10.369134394077,10.097495311286401,9.91705009637621,10.0213981596127,10.5170052829542,10.361837917550801,10.4518052094288,10.361430889952699,10.5004278800775,10.2088390278062,10.315303195972302,10.3103867849969,10.2805947254023,10.384145589755,10.118207952802301,10.0011675423356,10.047250966580199,9.69100248198648,10.0994233565737,9.78773404617767,9.460678316576288,9.83940678076667,9.44424650191674,9.30366734222148,10.093077111893699,9.819957173460619,10.022546604225699,10.376395639779801,10.4687214759008,10.540329344125
b0030,8.16512067989635,8.274195971711839,8.37520171585238,8.09664580065036,7.93946257590001,8.053074287943291,8.65099998441946,8.70998118118229,8.64133044491329,8.86414291455563,8.88414163270178,8.93483739272599,11.1893052476508,11.2894363865971,11.159808732914698,10.5716641669789,10.4295044462542,10.560360068181,9.61938622980632,9.506396046028039,9.92510030084631,9.0003072265222,8.61486942802642,9.380162447416769,8.673638320401059,8.219955411123019,8.40709695005545,9.066248011506222,9.013782163264711,9.02510089587906,9.24776836394894,9.12623271138394,9.272842303408261,8.8215723120723,8.882966560272198,8.70601670145519,8.923869590768652,8.95115132614075,9.006716293480949,8.31180944060052,8.536696735367531,8.366495362370731,8.81094902889065,8.88545200872092,9.03014325746554,8.791136499149491,8.558162249378999,9.189105258615848,8.49415685224298,8.48857752870031,10.4720419746118,10.5342343748415,10.659901183536698,8.922959671162971,8.7949580079557,8.70481639349137
b0031,10.6678814369304,10.6177126894533,10.5425721049006,11.739562501434099,12.0774353945418,11.8186551592026,10.8720494145995,10.9434116111013,10.9124805788503,11.8622445244822,11.853224937685699,12.023451028568001,10.3978323505387,10.3803130069682,10.4187240575741,11.1896057859694,11.238484875090199,11.0750890206493,10.371825172147501,10.450751967897,10.654764010625499,10.3195659469131,10.860811243675098,10.297774835637501,10.591230150743,10.5806323861711,10.6528342313505,10.526771128635199,10.5560064787429,10.5067599509222,10.997449418920901,11.0778922289797,11.027341013619301,10.864144894116,11.0094798148287,10.961492130042501,10.832431649051399,10.9689175777983,10.8387676009445,11.595623695955998,11.384249533536698,11.473078021616,11.773345179517,11.7184314993671,11.8662218366446,11.7314825320536,9.58039882808569,9.30351798238872,10.5091308230074,10.305452339017402,10.8225881582336,10.4964929400886,10.5371349751009,12.060738193866198,12.1453921546459,12.148776508664
